"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"","	
"Serbia,""SRB"",""Travel services (% of commercial service imports)"",""TM.VAL.TRVL.ZS.WT"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""30.3235253687899"",""29.3347544569994"",""28.0054051066422"",""27.3667583436345"",""28.0595804650926"",""27.362472825966"",""27.4405932799302"",""26.9556282392636"",""28.3805040537022"",""30.0196315385251"",""28.7633307913738"",""27.8117121787875"",""27.4878133782519"",""19.3564274348361"",""21.6820008579904"",""26.8936575135049"",""30.9193225743499"","""","	
"Serbia,""SRB"",""Import value index (2015 = 100)"",""TM.VAL.MRCH.XD.WD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""136.1129137016"",""89.7728356138"",""93.6164883978"",""111.111839603"",""105.8699624188"",""114.9667088219"",""115.2459218163"",""100"",""107.6612825842"",""122.7743852658"",""144.7920903946"",""149.5352994106"",""146.7518427017"",""189.0675917811"","""","""","""","	
"Serbia,""SRB"",""Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)"",""TM.VAL.MRCH.R6.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.418449869477183"",""0.31810707002544"",""0.313069669764317"",""0.34238731447207"",""0.361958990172837"",""0.322582353718967"",""0.30534904242678"",""0.295006271075873"",""0.29673099914944"",""0.329320020246452"",""0.491757918195978"",""0.405967944562721"",""0.313526122966975"",""0.387216419922563"",""3.24826592603877"",""0.483501640324112"",""0.438110936720551"",""0.86194080567692"","""","	
"Serbia,""SRB"",""Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)"",""TM.VAL.MRCH.R2.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""10.5116040184757"",""10.2997757495956"",""10.6880018175108"",""9.3524637584978"",""10.5441464566327"",""11.2106497402736"",""11.1046051458521"",""12.8563392451231"",""9.07984994054905"",""9.60163372342095"",""10.4218859679698"",""9.96031107166774"",""10.1849121981692"",""10.0434682676402"",""12.4314549333304"",""11.4538515410049"",""11.2180370046995"",""11.1114883995309"","""","	
"Serbia,""SRB"",""Merchandise imports (current US$)"",""TM.VAL.MRCH.CD.WT"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""13172000000"",""19164000000"",""24331000000"",""16047000000"",""16735000000"",""19862000000"",""18925000000"",""20543000000"",""20601000000"",""17876000000"",""19245000000"",""21947000000"",""25882000000"",""26730000000"",""26233000000"",""33797000000"",""41148000000"",""39838000000"","""","	
"Serbia,""SRB"",""Insurance and financial services (% of commercial service imports)"",""TM.VAL.INSF.ZS.WT"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.77729788560255"",""3.28956288700718"",""4.76723475039862"",""3.08266831164705"",""3.73458454480969"",""3.24533135565667"",""3.1094781482563"",""3.65813402927507"",""3.67010902755822"",""2.39779754294472"",""2.62598756630432"",""2.54666421893088"",""3.2412448062848"",""4.40738621740799"",""4.07016959599097"",""2.80503856605325"",""1.7566288397818"","""","	
"Serbia,""SRB"",""Agricultural raw materials imports (% of merchandise imports)"",""TM.VAL.AGRI.ZS.UN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.44444158500848"","""","""","""",""4.10580542606171"",""3.88484050588671"",""3.42750143062951"",""3.88579206247027"",""3.56956222465441"",""2.44616165582114"",""2.03390111385358"","""",""1.49107601943058"",""1.48497422615879"",""1.49672023843981"",""1.57687288137346"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","	
"Serbia,""SRB"",""Share of tariff lines with specific rates, primary products (%)"",""TM.TAX.TCOM.SR.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0"",""0"","""","""",""0"","""",""0"",""0.0562528565903737"",""0.0273726195596919"",""0.0301182139899104"",""0.0514281193132368"","""",""0.0472366556447803"","""",""0.0577386815202255"",""0.141585760517799"",""0.0526278857624026"",""0.0470098384876263"","""","""",""0.0538728600502813"","""","""","""","	
"Serbia,""SRB"",""Bound rate, simple mean, primary products (%)"",""TM.TAX.TCOM.BR.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","	
"Serbia,""SRB"",""Share of tariff lines with specific rates, all products (%)"",""TM.TAX.MRCH.SR.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0"",""0"","""","""",""0"","""",""0"",""0.211832611832612"",""0.00441389747146731"",""0.00995829962033983"",""0.0276914169194557"","""",""0.00825119166248818"","""",""0.0103573909123034"",""0.024928035136659"",""0.00896507207917952"",""0.00825681039414474"","""","""",""0.0101846246117112"","""","""","""","	
"Serbia,""SRB"",""Bound rate, simple mean, all products (%)"",""TM.TAX.MRCH.BR.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","	
"Serbia,""SRB"",""Share of tariff lines with specific rates, manufactured products (%)"",""TM.TAX.MANF.SR.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0"",""0"","""","""",""0"","""",""0"",""0.242562454649114"",""0"",""0.00596992649528003"",""0.0232136706055024"","""",""0"","""",""0"",""0"",""0"",""0"","""","""",""0"","""","""","""","	
"Serbia,""SRB"",""Bound rate, simple mean, manufactured products (%)"",""TM.TAX.MANF.BR.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","	
"Serbia,""SRB"",""International tourism, expenditures (% of total imports)"",""ST.INT.XPND.MP.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.65472303264093"",""5.37939497157271"",""6.0465777937496"",""5.84765356307083"",""5.50671868518064"",""5.44188601341612"",""5.45860922443749"",""5.66219199284146"",""6.06461779831881"",""6.23075355968005"",""6.12400241581045"",""6.16852555527405"",""6.39255952330521"",""3.90695933420643"","""","""","""","""","	
"Serbia,""SRB"",""International tourism, expenditures for passenger transport items (current US$)"",""ST.INT.TRNX.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""161000000"",""197000000"",""145000000"",""149000000"",""158000000"",""157000000"",""173000000"",""181000000"",""152000000"",""149000000"",""168000000"",""194000000"",""194000000"",""64000000"","""","""","""","""","	
"Serbia,""SRB"",""International tourism, number of departures"",""ST.INT.DPRT"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","	
"Serbia,""SRB"",""Urban population"",""SP.URB.TOTL"",""1929557"",""2010201"",""2093661"",""2178321"",""2264408"",""2351943"",""2444326"",""2534212"",""2627004"",""2750215"",""2847655"",""2938702"",""2998054"",""3054359"",""3115766"",""3177980"",""3244243"",""3308252"",""3371855"",""3434550"",""3557646"",""3613312"",""3657462"",""3700983"",""3745190"",""3787953"",""3828818"",""3868001"",""3908443"",""3945473"",""3980007"",""3855241"",""3876627"",""3898841"",""3920208"",""3940075"",""3954008"",""3958686"",""3959596"",""3962104"",""3966301"",""3976219"",""3991141"",""3997403"",""4004805"",""4009310"",""4010029"",""4010264"",""4009546"",""4009752"",""4009779"",""3995644"",""3986461"",""3975215"",""3964061"",""3951845"",""3939250"",""3927608"",""3916682"",""3907389"",""3894281"",""3871714"",""3790272"",""3782699"","""","	
"Serbia,""SRB"",""Rural population"",""SP.RUR.TOTL"",""4709435"",""4678876"",""4646603"",""4609629"",""4568447"",""4524681"",""4483643"",""4432310"",""4380582"",""4373034"",""4317338"",""4273014"",""4253958"",""4229543"",""4210277"",""4190737"",""4174730"",""4154531"",""4132162"",""4107447"",""4151898"",""4123475"",""4105873"",""4087117"",""4068359"",""4047949"",""4025006"",""4000026"",""3975775"",""3948314"",""3917930"",""3740395"",""3727436"",""3715487"",""3702503"",""3688189"",""3668177"",""3639852"",""3608149"",""3578297"",""3550045"",""3527214"",""3508890"",""3483188"",""3458352"",""3431459"",""3401540"",""3371315"",""3340676"",""3311055"",""3281657"",""3240875"",""3215036"",""3191338"",""3167726"",""3143538"",""3119072"",""3093250"",""3065922"",""3037846"",""3004845"",""2962612"",""2874177"",""2840484"","""","	
"Serbia,""SRB"",""Completeness of birth registration, rural (%)"",""SP.REG.BRTH.RU.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""98.8"","""","""","""",""99.3"","""","""","""",""99.2"","""","""","""","""",""99.8"","""","""","""","""","""","	
"Serbia,""SRB"",""Population, male"",""SP.POP.TOTL.MA.IN"",""3186687"",""3208878"",""3236429"",""3263323"",""3288755"",""3313717"",""3342384"",""3364795"",""3388230"",""3447322"",""3469981"",""3493929"",""3513829"",""3529542"",""3550339"",""3571384"",""3595770"",""3616320"",""3634876"",""3651304"",""3729888"",""3740655"",""3751512"",""3761227"",""3770798"",""3778736"",""3784541"",""3788381"",""3792806"",""3793620"",""3791491"",""3642111"",""3641643"",""3642012"",""3641769"",""3640521"",""3634011"",""3619336"",""3601006"",""3583446"",""3566828"",""3555604"",""3551686"",""3543704"",""3537502"",""3528908"",""3517123"",""3505073"",""3492523"",""3481018"",""3469557"",""3445920"",""3430216"",""3413099"",""3396194"",""3378634"",""3360961"",""3343431"",""3325873"",""3308743"",""3286876"",""3255703"",""3170686"",""3145423"","""","	
"Serbia,""SRB"",""Technicians in R&D (per million people)"",""SP.POP.TECH.RD.P6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""299.17832"",""300.02984"",""392.06605"",""334.8388"",""299.97302"",""312.4554"",""324.7486"",""350.75375"",""420.25773"",""430.94926"",""410.84382"",""412.03292"","""","""","""","""","""","""","	
"Serbia,""SRB"",""Age dependency ratio, old (% of working-age population)"",""SP.POP.DPND.OL"",""9.89661929322732"",""10.078914059439"",""10.2584673824914"",""10.4744719116989"",""10.7668031067785"",""11.1231111156613"",""11.5093068079489"",""11.8862725103693"",""12.2142170574062"",""12.5016127031258"",""12.7721439630048"",""13.0527177159434"",""13.3586596418688"",""13.6839277058154"",""14.0404371752105"",""14.4313385380645"",""14.8204245436366"",""15.1405379747516"",""15.3262478885352"",""15.3349635912076"",""15.1194800200629"",""14.7082009061622"",""14.2223793979433"",""13.816547121142"",""13.6620884853342"",""13.8036754452379"",""14.1468352162423"",""14.5983178118336"",""15.1108326669609"",""15.6666686103211"",""16.2678446275485"",""16.9375456711283"",""17.6760386600684"",""18.4530601595356"",""19.2549765962086"",""20.0753791994103"",""20.9019318300301"",""21.7124120479372"",""22.4832263223895"",""23.1849816616264"",""23.7937291944575"",""24.3107576926692"",""24.7752314482695"",""25.1828721241076"",""25.4838772486201"",""25.6806069685709"",""25.7797215673837"",""25.7864354398354"",""25.7072627705974"",""25.5976114222703"",""25.4917745492913"",""25.4904620952166"",""25.8288967747448"",""26.4969613080433"",""27.3297827317739"",""28.2800987520075"",""29.2471251063677"",""30.2560990868634"",""31.3988125615005"",""32.5658710453221"",""33.6161859843146"",""34.3061691056933"",""34.7309461391858"",""35.2833271368328"","""","	
"Serbia,""SRB"",""Population ages 80 and above, female (% of female population)"",""SP.POP.80UP.FE.5Y"",""1.04321516377305"",""1.11746249992726"",""1.16784339902584"",""1.20592378819401"",""1.24422157713178"",""1.28447728159556"",""1.32556439589002"",""1.36580103842946"",""1.40218238032838"",""1.43338574702841"",""1.45308786963575"",""1.46705665085364"",""1.48246062805934"",""1.49599230755652"",""1.51446486113945"",""1.54308325028438"",""1.57832192986543"",""1.61426382162105"",""1.64827307496855"",""1.68627156046926"",""1.7349539854034"",""1.80908769491665"",""1.90008326292039"",""1.98654838094887"",""2.06837649839339"",""2.14223926681043"",""2.20274658537194"",""2.24851463172589"",""2.28883508404119"",""2.33412948169337"",""2.38042580806361"",""2.45159415405618"",""2.54664235816848"",""2.6144041426864"",""2.62764855652555"",""2.58696806189025"",""2.50739703359829"",""2.41412313393501"",""2.34507504515287"",""2.3179848135173"",""2.32679158549614"",""2.36292857040841"",""2.48832388250001"",""2.72359491048594"",""2.98764946916413"",""3.23836476392711"",""3.46769704519928"",""3.67864470181086"",""3.8710230676899"",""4.03984110392256"",""4.19412134267086"",""4.36051402020569"",""4.60356025970867"",""4.89117842089118"",""5.15070249640015"",""5.36872595345027"",""5.5336316214716"",""5.64801009661528"",""5.71187259015457"",""5.74093725072445"",""5.73059295396191"",""5.59894512769749"",""5.55312982984888"",""5.68510119265026"","""","	
"Serbia,""SRB"",""Population ages 70-74, female (% of female population)"",""SP.POP.7074.FE.5Y"",""2.26982928619576"",""2.27078905026687"",""2.24810522390967"",""2.21544423181285"",""2.19209320290357"",""2.19550829606854"",""2.22989442854631"",""2.28961394810015"",""2.38379056234237"",""2.52546506049784"",""2.69950323411429"",""2.87986602962177"",""3.03676195084785"",""3.13904756168856"",""3.18986821331321"",""3.21487208753159"",""3.2326075794176"",""3.25881318851405"",""3.30057990581369"",""3.36149928339986"",""3.44389186094576"",""3.53320494399136"",""3.60091484440434"",""3.60880872019034"",""3.51512950131578"",""3.2904700058812"",""2.95606011723242"",""2.60400023724314"",""2.36513895577834"",""2.34754043898289"",""2.57970238937726"",""2.99617442100417"",""3.4817357869388"",""3.93623337823637"",""4.31477445169569"",""4.61939545065874"",""4.87040886701618"",""5.08999916156702"",""5.2836352041067"",""5.4432643028959"",""5.56410285899571"",""5.65027077409535"",""5.7024218864466"",""5.73090987917523"",""5.75417490960927"",""5.76643633164963"",""5.759977643208"",""5.72822148921213"",""5.66990822817812"",""5.58507490202513"",""5.49618462388529"",""5.40290189420204"",""5.26517629689765"",""5.07676591519367"",""4.88531320638287"",""4.70410026505233"",""4.59930680422711"",""4.73362511889326"",""5.10160282347181"",""5.5724631313787"",""6.10418302263729"",""6.59742216209707"",""6.93120574796343"",""7.16162341246377"","""","	
"Serbia,""SRB"",""Population ages 65 and above, male"",""SP.POP.65UP.MA.IN"",""174288"",""178690"",""184056"",""190776"",""199333"",""209508"",""220997"",""232437"",""243505"",""256561"",""266312"",""275818"",""285260"",""294869"",""305598"",""316865"",""327901"",""336549"",""341832"",""343053"",""345139"",""336183"",""325306"",""316043"",""312204"",""314792"",""321764"",""330884"",""341176"",""352175"",""364390"",""363160"",""377159"",""392464"",""408999"",""426425"",""443763"",""460023"",""474990"",""488274"",""499147"",""508314"",""516835"",""523185"",""527707"",""530052"",""530405"",""529339"",""526961"",""524435"",""522240"",""519977"",""523458"",""531458"",""542472"",""555366"",""568776"",""583196"",""599630"",""616026"",""628854"",""633544"",""619219"",""616463"","""","	
"Serbia,""SRB"",""Population ages 65-69, female (% of female population)"",""SP.POP.6569.FE.5Y"",""2.82084381882392"",""2.84783551869394"",""2.91947488186614"",""3.0351304244011"",""3.20198223283683"",""3.40193092952833"",""3.61115034381239"",""3.80438000408234"",""3.93841616059142"",""3.99981344278024"",""4.0185908623034"",""4.01619185728062"",""4.01569756413144"",""4.04807309898102"",""4.11478413297886"",""4.20484804284224"",""4.30469139611592"",""4.38332370392092"",""4.39676877304958"",""4.29748950085852"",""4.04159148520306"",""3.62894663977193"",""3.16288162428639"",""2.81264255457804"",""2.72510797144977"",""2.95587874926485"",""3.44297415707069"",""4.05837404070921"",""4.65852001039707"",""5.1402318336797"",""5.48523505611874"",""5.72272672325056"",""5.9057613533456"",""6.07460757259768"",""6.22587154407703"",""6.3483524794416"",""6.4380965436041"",""6.49740208353048"",""6.53186151678272"",""6.54752298803989"",""6.54768375084448"",""6.53212310363435"",""6.48480748668103"",""6.39345735463118"",""6.2633255496"",""6.10853914818556"",""5.93270818432395"",""5.73287825918233"",""5.51413077484618"",""5.31228841009177"",""5.13548348153603"",""5.03580385320744"",""5.15989075957447"",""5.51888269112232"",""5.99076070690525"",""6.53305440554735"",""7.04980315340319"",""7.41711749838867"",""7.68654838731614"",""7.89016803408523"",""8.00047334680105"",""8.0281465053234"",""7.89885730295972"",""7.61493004563714"","""","	
"Serbia,""SRB"",""Population ages 55-59, female (% of female population)"",""SP.POP.5559.FE.5Y"",""5.19757095717903"",""5.1875425858988"",""5.15458422099868"",""5.15336322945007"",""5.19316560735831"",""5.26013114882799"",""5.34537799205718"",""5.41299942820143"",""5.40548084361755"",""5.26201961515911"",""4.95145651630612"",""4.4962637766701"",""3.98730879714717"",""3.57883456573727"",""3.42207412172516"",""3.59918222942934"",""4.0846409963263"",""4.76092565271673"",""5.46934571725709"",""6.05012403079082"",""6.43631600454176"",""6.69040546274267"",""6.88266954111715"",""7.03873795778848"",""7.17485085858701"",""7.28733336600667"",""7.35922783068125"",""7.39003811176475"",""7.38627344184109"",""7.34547932874372"",""7.26588940088677"",""7.15617715617716"",""7.03205591638228"",""6.90261739550765"",""6.76377378884649"",""6.60311500306502"",""6.40415739296408"",""6.15417164537325"",""5.85919919736964"",""5.56039422076945"",""5.32618402000106"",""5.22531596520828"",""5.32722744035688"",""5.64969502815924"",""6.12317563253408"",""6.67377388768648"",""7.20716440932489"",""7.61964622543983"",""7.90528720613284"",""8.08943925480811"",""8.17114615283715"",""8.17178073137066"",""8.05101310444516"",""7.8015760701425"",""7.55364250201621"",""7.36104701653219"",""7.21660573030409"",""7.14201658081881"",""7.09915472652717"",""7.00915394326082"",""6.88628354606982"",""6.79256347994986"",""6.71308705156356"",""6.64536221089471"","""","	
